Date,State,Latitude,Longitude,CLOUD_AMT,AOD_55,PW,QV2M,T2M,RH2M,WS50M,PS,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,Month,Season,Zenith_Angle,DayLength_hours
2023-11-30,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,26.59,0.52,2.83,13.22,23.8,74.37,3.55,99.81,7.254,3.9734,11,Post-Monsoon,42.39816757062786,10.847769629326589
2023-12-01,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,39.7,0.49,2.91,13.63,24.22,75.53,3.12,99.78,7.2319,3.4711,12,Winter,42.536048812505356,10.839708006196336
2023-12-02,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,37.51,0.56,3.09,13.68,25.66,70.21,4.43,99.7,7.2106,4.0174,12,Winter,42.66737905128542,10.832013523905092
2023-12-03,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,22.48,0.43,3.72,13.61,26.03,67.65,5.68,99.75,7.1902,3.8741,12,Winter,42.79211937098394,10.824690661988784
2023-12-04,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,46.8,0.45,3.72,13.63,26.41,66.19,4.48,99.72,7.1688,3.7817,12,Winter,42.91023280835209,10.817743723248693
2023-12-05,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,26.16,0.66,3.54,12.42,25.7,62.66,6.3,99.63,7.1498,3.8467,12,Winter,43.02168436382928,10.811176825585155
2023-12-06,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,8.36,0.65,2.91,11.8,24.54,63.5,6.64,99.71,7.133,3.6518,12,Winter,43.1264410119143,10.804993894074109
2023-12-07,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,8.49,0.63,2.63,11.46,24.18,64.06,5.69,99.77,7.1182,4.0704,12,Winter,43.22447171095148,10.799198653316747
2023-12-08,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,10.39,0.5,2.47,11.32,24.43,62.93,5.27,99.81,7.1038,4.3414,12,Winter,43.31574741232903,10.793794620091912
2023-12-09,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,10.17,0.35,2.17,10.12,24.58,56.24,5.56,99.92,7.0898,4.3066,12,Winter,43.40024106908673,10.788785096340144
2023-12-10,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,8.55,0.3,2.22,9.77,24.68,54.06,5.16,99.82,7.0771,4.4148,12,Winter,43.477927643930585,10.784173162507358
2023-12-11,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,15.34,0.33,2.08,10.2,24.29,57.0,4.43,99.85,7.0656,4.3704,12,Winter,43.548784116651824,10.779961671274995
2023-12-12,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,45.73,0.37,1.74,9.21,23.99,53.19,4.16,99.77,7.055,4.5046,12,Winter,43.61278949094838,10.776153241702266
2023-12-13,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,59.28,0.48,2.09,10.06,24.87,55.04,4.91,99.8,7.0454,4.091,12,Winter,43.66992480064651,10.772750253804633
2023-12-14,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,38.67,0.52,2.41,10.07,25.33,53.45,4.86,99.9,7.0373,3.9041,12,Winter,43.72017311532086,10.769754843591137
2023-12-15,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,31.02,0.44,2.23,9.11,24.66,50.54,4.49,100.0,7.0301,3.8086,12,Winter,43.763519545311354,10.767168898581396
2023-12-16,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,20.22,0.47,2.26,8.29,24.08,46.72,4.63,99.97,7.0253,3.7817,12,Winter,43.79995124613529,10.764994053821248
2023-12-17,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,12.03,0.71,2.54,8.55,23.97,49.11,5.87,99.95,7.0212,3.6756,12,Winter,43.829457422293444,10.763231688414047
2023-12-18,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,83.23,0.71,2.97,8.52,23.11,49.62,8.12,100.1,7.0183,2.9227,12,Winter,43.85202933046904,10.761882922582451
2023-12-19,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,96.53,0.36,3.04,7.12,23.6,40.37,7.43,100.15,7.0154,3.5213,12,Winter,43.86766028211853,10.760948615273376
2023-12-20,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,95.0,0.34,2.72,6.2,22.4,38.22,6.31,100.12,7.0133,3.4642,12,Winter,43.876345645453604,10.760429362316472
2023-12-21,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,99.14,0.3,3.1,6.44,23.73,36.78,5.08,99.99,7.0123,2.5817,12,Winter,43.878082846813655,10.760325495144105
2023-12-22,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,93.78,0.21,3.01,6.06,23.91,33.54,4.5,99.95,7.0126,2.459,12,Winter,43.872871371428445,10.760637080078437
2023-12-23,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,33.34,0.23,2.5,6.71,25.84,34.48,5.41,99.99,7.0138,4.4786,12,Winter,43.860712763570575,10.761363918188678
2023-12-24,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,11.07,0.33,2.13,6.33,26.01,32.99,5.47,100.13,7.0159,4.225,12,Winter,43.84161062609799,10.762505545719161
2023-12-25,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,10.33,0.4,1.9,6.39,26.25,33.06,5.67,100.07,7.021,4.1206,12,Winter,43.81557061938625,10.764061235086348
2023-12-26,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,10.92,0.38,1.79,7.31,25.24,39.97,5.38,100.11,7.0267,4.2103,12,Winter,43.78260045965135,10.766029996440455
2023-12-27,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,45.35,0.43,1.9,7.54,25.62,39.65,4.8,100.13,7.0337,3.8659,12,Winter,43.74270991666317,10.768410579784874
2023-12-28,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,28.94,0.49,2.01,8.36,25.75,43.75,4.62,99.98,7.0414,3.966,12,Winter,43.695910810850506,10.771201477644253
2023-12-29,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,38.36,0.45,2.07,8.0,26.24,40.42,4.23,99.97,7.0493,4.0817,12,Winter,43.64221700979843,10.774400928269673
2023-12-30,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,11.13,0.39,2.19,8.58,25.8,44.39,4.64,99.92,7.0582,4.1618,12,Winter,43.581644424138986,10.778006919367172
2023-12-31,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,11.03,0.35,2.36,8.41,25.89,42.95,3.81,99.9,7.0682,4.1801,12,Winter,43.51421100283656,10.782017192333681
2024-01-01,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,10.96,0.46,2.15,8.25,25.0,43.94,4.86,99.95,7.08,3.8256,1,Winter,43.439936727869245,10.786429246982337
2024-01-02,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,10.34,0.59,1.78,7.23,24.09,40.23,4.04,99.88,7.093,3.96,1,Winter,43.35884360830765,10.791240346737318
2024-01-03,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,14.38,0.84,1.52,6.46,23.52,37.6,5.09,99.82,7.1066,3.5314,1,Winter,43.27095567379327,10.79644752427638
2024-01-04,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,25.74,0.66,1.39,6.68,22.28,42.44,4.07,99.86,7.121,4.0315,1,Winter,43.176298967417836,10.802047587597798
2024-01-05,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,15.18,0.67,1.44,6.94,21.63,47.4,4.56,99.92,7.1369,4.0301,1,Winter,43.074901538006344,10.808037126486715
2024-01-06,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,16.52,1.5,2.01,7.64,23.96,44.14,6.0,99.85,7.1539,3.6182,1,Winter,42.966793431805456,10.814412519354727
2024-01-07,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,34.37,0.67,2.81,9.74,25.21,51.52,5.58,99.85,7.1722,3.9686,1,Winter,42.85200668358019,10.82116994042521
2024-01-08,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,41.54,0.44,3.24,9.45,26.81,45.36,5.46,99.89,7.1914,4.1292,1,Winter,42.730575307121356,10.828305367235965
2024-01-09,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,67.73,0.64,3.57,10.32,26.19,50.31,4.38,99.95,7.2115,3.4978,1,Winter,42.602535285166496,10.83581458842985
2024-01-10,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,13.38,0.63,3.56,10.94,25.82,55.03,3.53,99.98,7.2329,4.1378,1,Winter,42.46792455873745,10.843693211803494
2024-01-11,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,5.62,0.41,3.05,10.33,27.11,48.79,3.96,99.99,7.2552,4.0894,1,Winter,42.326783015897604,10.851936672583536
2024-01-12,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,8.08,0.4,2.54,9.6,27.0,46.3,5.22,99.96,7.2785,4.1534,1,Winter,42.179152479932156,10.860540241899674
2024-01-13,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,12.25,0.29,2.19,8.42,26.39,41.98,5.13,100.03,7.3027,4.6853,1,Winter,42.02507669695508,10.869499035423548
2024-01-14,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,11.26,0.16,1.8,5.97,24.19,33.51,5.04,100.11,7.3279,4.847,1,Winter,41.86460132294607,10.87880802214253
2024-01-15,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,12.77,0.11,1.06,4.05,21.92,27.22,4.87,100.05,7.3538,5.1252,1,Winter,41.69777391022181,10.888462033237662
2024-01-16,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,24.24,0.14,1.04,5.03,21.79,34.27,2.98,99.84,7.3807,4.985,1,Winter,41.52464389334511,10.898455771035307
2024-01-17,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,25.33,0.29,1.34,5.97,22.47,38.4,2.78,99.75,7.4083,4.6591,1,Winter,41.34526257447642,10.90878381800256
2024-01-18,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,14.02,0.38,1.55,5.98,22.09,39.38,4.34,99.89,7.4369,4.6078,1,Winter,41.159683108171876,10.919440645757051
2024-01-19,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,34.9,0.44,1.46,5.44,22.75,33.62,4.2,99.85,7.4662,4.4923,1,Winter,40.9679604856325,10.930420624062569
2024-01-20,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,23.74,0.39,1.6,6.31,22.63,38.64,4.27,100.0,7.4962,4.3853,1,Winter,40.77015151840905,10.94171802978269
2024-01-21,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,31.86,0.35,1.45,4.35,23.62,25.99,7.0,100.03,7.5247,4.7686,1,Winter,40.56631482156758,10.953327055765726
2024-01-22,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,52.23,0.36,1.59,4.59,23.77,26.22,6.41,100.06,7.5557,4.7623,1,Winter,40.35651079632052,10.96524181963518
2024-01-23,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,28.15,0.24,1.3,3.96,22.34,25.59,7.13,100.1,7.5876,5.1134,1,Winter,40.14080161212851,10.977456372461225
2024-01-24,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,17.97,0.18,1.1,3.15,21.73,21.49,6.65,100.09,7.6217,5.257,1,Winter,39.919251188278196,10.989964707289863
2024-01-25,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,26.94,0.21,1.13,3.43,22.8,22.16,5.66,100.14,7.657,5.1773,1,Winter,39.691925174941616,11.002760767507704
2024-01-26,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,57.32,0.31,1.24,4.01,24.16,22.94,5.63,100.22,7.6925,4.8821,1,Winter,39.458890933722614,11.015838455021763
2024-01-27,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,62.47,0.48,1.5,4.7,25.4,25.6,4.99,100.19,7.7282,4.6531,1,Winter,39.22021751769617,11.029191638234899
2024-01-28,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,57.93,0.57,1.71,5.36,25.24,28.53,3.68,100.15,7.7647,4.5007,1,Winter,38.97597565094643,11.04281415979914
2024-01-29,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,55.84,0.55,1.88,5.99,24.55,33.73,3.98,100.2,7.8005,4.5353,1,Winter,38.7262377076097,11.05669984413043
2024-01-30,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,39.21,0.51,1.95,6.0,23.53,34.58,4.03,100.07,7.8358,4.5715,1,Winter,38.47107769042833,11.070842504669878
2024-01-31,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,34.13,0.43,2.01,7.27,23.58,42.9,3.3,100.02,7.8722,4.7885,1,Winter,38.21057120882229,11.085235950878037
2024-02-01,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,17.68,0.34,2.46,10.64,23.74,62.69,2.94,100.09,7.9099,5.0738,2,Winter,37.944795456484215,11.099873994950187
2024-02-02,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,9.65,0.39,2.38,9.01,24.1,53.98,3.87,100.13,7.9481,5.0378,2,Winter,37.673829188505465,11.114750458242073
2024-02-03,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,7.95,0.31,2.53,6.42,26.61,32.31,5.9,100.08,7.9855,5.2879,2,Winter,37.39775269803914,11.129859177396915
2024-02-04,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,8.87,0.36,2.67,7.24,27.31,34.6,3.79,100.14,8.0242,5.1319,2,Winter,37.11664779250762,11.145194010165957
2024-02-05,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,7.64,0.33,2.68,9.3,26.16,47.51,2.83,100.19,8.0642,5.263,2,Winter,36.83059776936112,11.160748840916149
2024-02-06,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,9.23,0.29,2.56,8.93,26.12,47.12,3.26,100.16,8.1041,5.2968,2,Winter,36.539687391395006,11.176517585819859
2024-02-07,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,36.48,0.27,2.45,8.02,26.42,41.27,5.24,100.25,8.1432,5.209,2,Winter,36.244002861632595,11.192494197722814
2024-02-08,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,43.3,0.28,2.2,5.92,26.02,30.6,6.41,100.15,8.1814,5.2558,2,Winter,35.94363179778143,11.208672670687669
2024-02-09,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,33.5,0.22,2.07,6.36,25.62,33.26,5.08,100.08,8.2217,5.3141,2,Winter,35.63866320627032,11.225047044211731
2024-02-10,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,17.64,0.2,1.81,5.2,24.4,29.06,4.98,100.21,8.263,5.4545,2,Winter,35.32918745587466,11.24161140711854
2024-02-11,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,25.0,0.23,1.74,5.34,24.38,30.1,4.28,100.23,8.3052,5.3621,2,Winter,35.015296250938356,11.25835990112398
2024-02-12,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,94.89,0.33,1.8,5.59,25.02,31.2,2.75,100.15,8.3472,4.9174,2,Winter,34.697082604199714,11.275286724078615
2024-02-13,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,97.32,0.39,2.28,6.21,24.77,37.53,3.58,100.13,8.3892,4.5804,2,Winter,34.374640809229916,11.292386132888868
2024-02-14,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,51.27,0.4,2.05,4.03,24.91,21.59,6.09,100.13,8.4338,5.2006,2,Winter,34.048066412491636,11.309652446120452
2024-02-15,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,8.79,0.46,1.79,5.25,25.98,26.98,4.82,100.02,8.4773,5.2253,2,Winter,33.71745618502673,11.327080046288355
2024-02-16,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,16.63,0.4,2.42,7.11,28.38,30.78,5.78,99.98,8.52,5.0004,2,Winter,33.3829080937807,11.344663381838282
2024-02-17,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,20.65,0.43,2.3,7.5,28.85,31.99,2.53,99.86,8.5625,5.291,2,Winter,33.04452127257315,11.36239696882525
2024-02-18,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,21.41,0.36,1.78,7.33,27.48,36.03,2.9,99.77,8.603,5.7185,2,Winter,32.70239599272215,11.38027539229549
2024-02-19,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,28.25,0.25,1.79,9.08,26.52,48.64,2.98,99.85,8.6455,6.031,2,Winter,32.35663363333186,11.398293307378465
2024-02-20,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,9.63,0.17,2.05,11.08,25.44,61.14,3.51,99.91,8.6873,6.0823,2,Winter,32.00733665125147,11.416445440096249
2024-02-21,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,21.55,0.2,2.4,12.3,24.17,69.82,4.54,99.88,8.7276,5.855,2,Winter,31.654608550715253,11.43472658789789
2024-02-22,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,16.87,0.25,2.05,10.7,24.13,62.95,4.27,99.96,8.7682,5.9729,2,Winter,31.29855385267186,11.453131619926836
2024-02-23,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,9.21,0.2,1.43,7.87,24.55,47.39,4.07,99.92,8.8085,6.2501,2,Winter,30.939278063812647,11.471655477029735
2024-02-24,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,12.6,0.17,0.91,2.93,23.07,20.04,5.8,99.9,8.8493,6.3302,2,Winter,30.57688764530762,11.490293171515255
2024-02-25,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,18.95,0.18,1.18,2.35,24.71,13.71,6.31,99.74,8.8901,6.0564,2,Winter,30.21148998125885,11.50903978667171
2024-02-26,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,63.94,0.56,2.32,4.77,27.87,20.65,5.54,99.65,8.9323,4.6927,2,Winter,29.843193346880085,11.527890476052589
2024-02-27,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,11.71,0.82,3.1,7.99,28.7,33.54,3.0,99.84,8.9758,5.2068,2,Winter,29.472106876412596,11.54684046253901
2024-02-28,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,9.68,0.6,2.77,8.73,29.09,38.58,3.64,99.76,9.0185,5.4341,2,Winter,29.098340530786288,11.56588503718849
2024-02-29,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,12.71,0.38,2.46,7.16,30.0,29.66,4.14,99.71,9.0612,5.7612,2,Winter,28.722005065035926,11.585019557879233
2024-03-01,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,21.81,0.55,2.91,10.74,29.55,45.38,3.55,99.78,9.1032,5.2327,3,Summer,28.343211995481962,11.604239447759348
2024-03-02,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,24.39,0.4,3.11,13.37,26.63,65.85,4.81,99.83,9.1459,5.7989,3,Summer,27.962073566685962,11.623540193510317
2024-03-03,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,34.99,0.22,2.1,8.7,22.98,51.06,5.52,99.97,9.1877,6.3216,3,Summer,27.578702718189987,11.642917343434107
2024-03-04,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,21.86,0.12,0.97,4.89,22.84,33.58,4.06,100.0,9.2306,6.7843,3,Summer,27.1932130510503,11.662366505373146
2024-03-05,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,11.16,0.13,0.83,2.71,23.61,16.85,4.25,99.92,9.2707,6.8618,3,Summer,26.805718794174787,11.681883344472507
2024-03-06,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,13.43,0.18,1.35,3.67,24.72,22.2,3.83,99.88,9.3082,6.7366,3,Summer,26.416334770474613,11.701463580793384
2024-03-07,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,15.13,0.22,2.3,6.6,26.3,35.61,4.59,99.87,9.3468,6.4706,3,Summer,26.025176362839527,11.72110298678701
2024-03-08,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,10.09,0.21,2.22,5.53,26.9,27.0,5.82,99.92,9.3864,6.4253,3,Summer,25.632359479947688,11.740797384637954
2024-03-09,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,12.25,0.2,1.75,4.59,27.04,22.07,5.57,99.86,9.4262,6.5575,3,Summer,25.238000521919123,11.760542643485767
2024-03-10,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,19.6,0.21,1.79,4.9,27.46,23.6,3.17,99.94,9.4656,6.6806,3,Summer,24.84221634582409,11.780334676533629
2024-03-11,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,8.64,0.25,2.52,8.1,28.18,38.75,3.51,100.07,9.5047,6.1106,3,Summer,24.445124231055654,11.800169438052805
2024-03-12,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,9.17,0.22,2.33,9.59,27.91,46.45,4.27,99.98,9.5436,6.2882,3,Summer,24.04684184457741,11.82004292029135
2024-03-13,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,11.07,0.24,2.12,10.85,26.95,55.38,3.88,99.92,9.5813,6.5846,3,Summer,23.64748720605607,11.839951150295562
2024-03-14,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,13.01,0.23,1.61,10.07,25.97,54.23,3.8,99.96,9.6182,6.7358,3,Summer,23.247178652889843,11.859890186652496
2024-03-15,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,14.62,0.21,1.22,8.72,25.62,50.39,3.47,99.85,9.6538,6.9043,3,Summer,22.84603480514236,11.87985611616178
2024-03-16,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,16.52,0.27,1.38,8.74,26.24,47.92,3.0,99.78,9.6893,6.6838,3,Summer,22.444174530393127,11.899845050444826
2024-03-17,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,17.32,0.34,1.47,8.68,26.42,46.86,3.97,99.77,9.7255,6.6283,3,Summer,22.0417169085144,11.919853122499513
2024-03-18,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,28.61,0.34,2.03,10.15,27.3,52.38,3.66,99.77,9.7622,6.4687,3,Summer,21.63878119638531,11.939876483208272
2024-03-19,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,24.99,0.26,1.62,8.57,28.33,44.59,4.09,99.74,9.7978,6.6943,3,Summer,21.235486792553388,11.959911297807468
2024-03-20,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,39.05,0.2,1.52,4.99,29.51,21.72,4.58,99.75,9.8318,6.906,3,Summer,20.831953201854336,11.979953742325865
2024-03-21,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,51.86,0.31,1.82,5.98,30.17,24.75,2.89,99.6,9.8654,6.5023,3,Summer,20.428300000000007,12.0
2024-03-22,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,14.64,0.4,2.09,8.27,29.81,36.74,2.99,99.51,9.8952,6.499,3,Summer,20.024646798145696,12.020046257674133
2024-03-23,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,33.3,0.45,2.09,10.21,29.3,47.63,3.37,99.57,9.9245,6.5076,3,Summer,19.621113207446623,12.04008870219253
2024-03-24,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,17.18,0.45,2.32,11.02,29.21,49.3,3.18,99.69,9.9547,6.4728,3,Summer,19.217818803614723,12.060123516791725
2024-03-25,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,8.02,0.38,2.27,11.35,29.75,52.31,3.2,99.72,9.9866,6.6089,3,Summer,18.81488309148559,12.080146877500487
2024-03-26,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,16.8,0.42,2.56,12.43,30.47,55.5,3.03,99.69,10.0205,6.6034,3,Summer,18.412425469606887,12.100154949555174
2024-03-27,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,10.74,0.63,3.23,13.59,31.22,55.13,3.28,99.83,10.0541,6.1176,3,Summer,18.01056519485765,12.120143883838217
2024-03-28,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,23.19,0.76,3.54,13.37,30.92,53.05,2.94,99.72,10.0855,5.7192,3,Summer,17.60942134711019,12.140109813347502
2024-03-29,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,27.72,0.92,3.34,12.07,31.15,49.0,3.57,99.6,10.1167,5.5147,3,Summer,17.209112793943945,12.160048849704438
2024-03-30,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,12.32,0.89,3.07,11.21,30.96,45.54,3.02,99.76,10.1477,5.8286,3,Summer,16.80975815542262,12.179957079708648
2024-03-31,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,14.46,0.73,2.91,10.27,30.94,42.26,3.15,99.86,10.1765,6.2141,3,Summer,16.411475768944356,12.199830561947193
2024-04-01,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,29.86,0.47,2.3,10.65,30.13,46.24,3.67,99.6,10.2043,6.5556,4,Summer,16.01438365417594,12.21966532346637
2024-04-02,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,28.49,0.37,1.98,10.69,29.86,48.01,2.87,99.45,10.2312,6.9209,4,Summer,15.61859947808089,12.239457356514233
2024-04-03,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,41.78,0.42,2.47,10.64,30.39,45.14,2.96,99.56,10.2578,6.7346,4,Summer,15.224240520052321,12.259202615362044
2024-04-04,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,72.27,0.43,2.91,11.61,30.37,50.2,3.85,99.62,10.2835,6.5364,4,Summer,14.831423637160464,12.278897013212992
2024-04-05,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,34.51,0.39,2.93,11.86,31.05,49.4,4.04,99.57,10.308,6.7846,4,Summer,14.440265229525421,12.298536419206613
2024-04-06,Dadra and Nagar Haveli and Daman and Diu,20.4283,72.8397,31.68,0.39,3.14,9.21,31.42,35.31,4.96,99.48,10.3337,6.7783,4,Summer,14.050881205825224,12.318116655527492
